iteration,batch,learning_rate,ctc_loss,decoded_text 
61,37,0.01,775.675,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,38,0.01,734.883,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,39,0.01,629.19,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,40,0.01,578.116,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,41,0.01,672.046,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,42,0.01,679.161,gagagagagagagagagagagagagagagagagagagagagagagagagag
61,43,0.01,872.7,gagagagagagagagagagagagagagagagagagagagagagagag
61,44,0.01,857.219,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,45,0.01,575.607,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,46,0.01,630.407,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,47,0.01,574.985,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,48,0.01,603.539,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,49,0.01,728.14,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,50,0.01,697.652,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,51,0.01,620.345,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,52,0.01,553.112,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,53,0.01,475.346,gagagagagagagagagagagagagagagagagagagagagagagagagag
61,54,0.01,562.183,gagagagagagagagagagagagagagagagagagagagagagagag
61,55,0.01,811.406,gagagagagagagagagagagagagagagagagagagagagagag
61,56,0.01,630.305,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,57,0.01,488.919,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,58,0.01,605.396,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,59,0.01,716.919,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,60,0.01,713.296,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,61,0.01,518.906,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,62,0.01,509.313,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,63,0.01,412.389,gagagagagagagagagagagagagagagagagagagagagagagagagag
61,64,0.01,472.831,gagagagagagagagagagagagagagagagagagag
61,65,0.01,822.074,gagagagagagagagagagagagagag
61,66,0.01,719.62,gagagagagagagagagagagagagag
61,67,0.01,496.959,gagagagagagagagagagagagagagagagag
61,68,0.01,649.797,gagagagagagagagagagagagagagagagagagagagag
61,69,0.01,588.248,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,70,0.01,640.978,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,71,0.01,513.569,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,72,0.01,632.24,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,73,0.01,495.577,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,74,0.01,601.892,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,75,0.01,726.503,gagagagagagagagagagagagagagagagagagagagag
61,76,0.01,750.781,gagagagagagagagagagagagagagagagagagag
61,77,0.01,316.911,gagagagagagagagagagagagagagagagagagagag
61,78,0.01,806.845,gagagagagagagagagagagagagagagagagagag
61,79,0.01,628.898,gagagagagagagagagagagagagagagagagagagagag
61,80,0.01,412.05,gagagagagagagagagagagagagagagagagagagagagagagagag
61,81,0.01,476.735,gagagagagagagagagagagagagagagagagagagagagagagagagag
61,82,0.01,767.928,gagagagagagagagagagagagagagagagagagagagagagagagag
61,83,0.01,681.645,gagagagagagagagagagagagagagagagagagagagagagagagagag
61,84,0.01,502.705,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,85,0.01,641.643,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,86,0.01,590.385,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,87,0.01,639.915,gagagagagagagagagagagagagagagagagagagagagagagagag
61,88,0.01,494.586,gagagagagagagagagagagagagagagagagagagagagagagagag
61,89,0.01,623.601,gagagagagagagagagagagagagagagagagagagagagag
61,90,0.01,519.97,gagagagagagagagagagagagagagagagagagagagag
61,91,0.01,604.127,gagagagagagagagagagagagagagagagagagagagag
61,92,0.01,606.758,gagagagagagagagagagagagagagagagagagagagag
61,93,0.01,657.877,gagagagagagagagagagagagagagagagagagagagagagag
61,94,0.01,514.965,gagagagagagagagagagagagagagagagagagagagagagagagagagag
61,95,0.01,778.795,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,96,0.01,629.112,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,97,0.01,438.652,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,98,0.01,482.17,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
61,99,0.01,775.727,gagagagagagagagagagagagagagagagagagagagagag
61,100,0.01,693.265,gagagagagagagagagagagagagagagagagagagag
61,101,0.01,493.357,gagagagagagagagagagagagagagagagagagagag
61,102,0.01,650.023,gagagagagagagagagagagagagagagagagagagag
61,103,0.01,588.776,gagagagagagagagagagagagagagagagagagagagag
61,104,0.01,641.016,gagagagagagagagagagagagagagagagagagagagagagagag
62,0,0.01,486.768,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,1,0.01,622.914,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,2,0.01,488.95,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,3,0.01,601.602,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,4,0.01,715.176,gagagagagagagagagagagagagagagagagagagagagagagag
62,5,0.01,736.565,gagagagagagagagagagagagagagagagagagagagagagagag
62,6,0.01,504.661,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,7,0.01,757.636,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,8,0.01,627.15,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,9,0.01,432.113,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,10,0.01,480.565,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,11,0.01,775.29,gagagagagagagagagagagagagagagagagagagagagagag
62,12,0.01,690.363,gagagagagagagagagagagagagagagagagagagagag
62,13,0.01,493.93,gagagagagagagagagagagagagagagagagagagagag
62,14,0.01,646.449,gagagagagagagagagagagagagagagagagagagagag
62,15,0.01,588.023,gagagagagagagagagagagagagagagagagagagagagagag
62,16,0.01,626.118,gagagagagagagagagagagagagagagagagagagagagagagagag
62,17,0.01,487.044,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,18,0.01,622.795,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,19,0.01,486.596,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,20,0.01,601.579,gagagagagagagagagagagagagagagagagagagagagagagagag
62,21,0.01,721.718,gagagagagagagagagagagagagagagagagagagagagag
62,22,0.01,736.572,gagagagagagagagagagagagagagagagagagagagagagag
62,23,0.01,503.705,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,24,0.01,778.398,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,25,0.01,629.3,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,26,0.01,438.307,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,27,0.01,482.62,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,28,0.01,774.202,gagagagagagagagagagagagagagagagagagagagagagag
62,29,0.01,691.66,gagagagagagagagagagagagagagagagagagagag
62,30,0.01,493.314,gagagagagagagagagagagagagagagagagagagag
62,31,0.01,649.878,gagagagagagagagagagagagagagagagagagag
62,32,0.01,589.013,gagagagagagagagagagagagagagagagagagagagag
62,33,0.01,641.232,gagagagagagagagagagagagagagagagagagagagagagag
62,34,0.01,434.998,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,35,0.01,841.415,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,36,0.01,631.278,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,37,0.01,774.534,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,38,0.01,734.607,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,39,0.01,629.159,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,40,0.01,576.411,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,41,0.01,670.728,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,42,0.01,678.106,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,43,0.01,870.765,gagagagagagagagagagagagagagagagagagagagagagagag
62,44,0.01,859.147,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,45,0.01,574.933,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,46,0.01,628.001,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,47,0.01,574.6,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,48,0.01,602.947,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,49,0.01,726.463,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,50,0.01,696.928,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,51,0.01,619.498,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,52,0.01,554.624,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,53,0.01,477.482,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,54,0.01,561.585,gagagagagagagagagagagagagagagagagagagagagagagag
62,55,0.01,810.918,gagagagagagagagagagagagagagagagagagagagagag
62,56,0.01,629.898,gagagagagagagagagagagagagagagagagagagagagagagagag
62,57,0.01,487.088,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,58,0.01,604.793,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,59,0.01,715.757,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,60,0.01,712.659,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,61,0.01,521.716,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,62,0.01,510.499,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,63,0.01,414.319,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,64,0.01,472.298,gagagagagagagagagagagagagagagagagagag
62,65,0.01,818.869,gagagagagagagagagagagagagag
62,66,0.01,718.862,gagagagagagagagagagagagagag
62,67,0.01,496.414,gagagagagagagagagagagagagagagag
62,68,0.01,651.182,gagagagagagagagagagagagagagagagagagag
62,69,0.01,587.468,gagagagagagagagagagagagagagagagagagagagagagagagag
62,70,0.01,639.472,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,71,0.01,506.042,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,72,0.01,630.814,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,73,0.01,496.794,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,74,0.01,602.077,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,75,0.01,722.409,gagagagagagagagagagagagagagagagagagagagagag
62,76,0.01,745.171,gagagagagagagagagagagagagagagagagagagag
62,77,0.01,319.891,gagagagagagagagagagagagagagagagagagagagag
62,78,0.01,803.089,gagagagagagagagagagagagagagagagagagag
62,79,0.01,628.381,gagagagagagagagagagagagagagagagagagagagagag
62,80,0.01,411.692,gagagagagagagagagagagagagagagagagagagagagagagagag
62,81,0.01,475.511,gagagagagagagagagagagagagagagagagagagagagagagagag
62,82,0.01,769.768,gagagagagagagagagagagagagagagagagagagagagagagag
62,83,0.01,682.277,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,84,0.01,501.59,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,85,0.01,641.666,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,86,0.01,590.267,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,87,0.01,639.33,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,88,0.01,495.562,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,89,0.01,622.968,gagagagagagagagagagagagagagagagagagagagagagag
62,90,0.01,519.817,gagagagagagagagagagagagagagagagagagagagagag
62,91,0.01,603.823,gagagagagagagagagagagagagagagagagagagagag
62,92,0.01,607.217,gagagagagagagagagagagagagagagagagagagagag
62,93,0.01,658.646,gagagagagagagagagagagagagagagagagagagagagag
62,94,0.01,513.584,gagagagagagagagagagagagagagagagagagagagagagagagagag
62,95,0.01,780.768,gagagagagagagagagagagagagagagagagagagagagagagagagagag
62,96,0.01,627.875,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,97,0.01,436.431,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,98,0.01,482.52,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
62,99,0.01,773.717,gagagagagagagagagagagagagagagagagagagagagagag
62,100,0.01,690.455,gagagagagagagagagagagagagagagagagagagagag
62,101,0.01,493.472,gagagagagagagagagagagagagagagagagagagagag
62,102,0.01,647.781,gagagagagagagagagagagagagagagagagagagag
62,103,0.01,588.181,gagagagagagagagagagagagagagagagagagagagagag
62,104,0.01,640.769,gagagagagagagagagagagagagagagagagagagagagagagag
63,0,0.01,485.935,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,1,0.01,622.51,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,2,0.01,487.375,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,3,0.01,601.484,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,4,0.01,715.561,gagagagagagagagagagagagagagagagagagagagagagag
63,5,0.01,736.104,gagagagagagagagagagagagagagagagagagagagagagagag
63,6,0.01,505.5,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,7,0.01,756.132,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,8,0.01,628.075,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,9,0.01,434.305,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,10,0.01,480.941,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,11,0.01,775.82,gagagagagagagagagagagagagagagagagagagagagagag
63,12,0.01,691.649,gagagagagagagagagagagagagagagagagagagag
63,13,0.01,493.328,gagagagagagagagagagagagagagagagagagagag
63,14,0.01,648.41,gagagagagagagagagagagagagagagagagagagag
63,15,0.01,588.423,gagagagagagagagagagagagagagagagagagagagagag
63,16,0.01,626.619,gagagagagagagagagagagagagagagagagagagagagagagag
63,17,0.01,486.08,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,18,0.01,622.891,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,19,0.01,487.695,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,20,0.01,601.456,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,21,0.01,720.254,gagagagagagagagagagagagagagagagagagagagagagag
63,22,0.01,736.049,gagagagagagagagagagagagagagagagagagagagagagag
63,23,0.01,503.394,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,24,0.01,779.588,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,25,0.01,627.908,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,26,0.01,434.725,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,27,0.01,481.815,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,28,0.01,773.791,gagagagagagagagagagagagagagagagagagagagagagag
63,29,0.01,690.274,gagagagagagagagagagagagagagagagagagagagag
63,30,0.01,493.456,gagagagagagagagagagagagagagagagagagagagag
63,31,0.01,648.57,gagagagagagagagagagagagagagagagagagagag
63,32,0.01,588.731,gagagagagagagagagagagagagagagagagagagagag
63,33,0.01,641.004,gagagagagagagagagagagagagagagagagagagagagagagag
63,34,0.01,434.793,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,35,0.01,842.237,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,36,0.01,630.843,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,37,0.01,774.557,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,38,0.01,734.626,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,39,0.01,629.786,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,40,0.01,577.479,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,41,0.01,670.774,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,42,0.01,677.395,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,43,0.01,869.854,gagagagagagagagagagagagagagagagagagagagagagagagag
63,44,0.01,859.582,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,45,0.01,574.019,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,46,0.01,626.622,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,47,0.01,573.428,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,48,0.01,603.283,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,49,0.01,725.826,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,50,0.01,696.42,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,51,0.01,618.914,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,52,0.01,554.649,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,53,0.01,477.234,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,54,0.01,562.059,gagagagagagagagagagagagagagagagagagagagagagag
63,55,0.01,814.325,gagagagagagagagagagagagagagagagagagagagag
63,56,0.01,630.992,gagagagagagagagagagagagagagagagagagagagagagagag
63,57,0.01,485.735,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,58,0.01,604.339,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,59,0.01,715.816,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,60,0.01,712.62,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,61,0.01,523.921,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,62,0.01,512.384,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,63,0.01,416.106,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,64,0.01,472.302,gagagagagagagagagagagagagagagagagagagag
63,65,0.01,815.94,gagagagagagagagagagagagagagag
63,66,0.01,717.355,gagagagagagagagagagagagagag
63,67,0.01,496.434,gagagagagagagagagagagagagagagag
63,68,0.01,652.579,gagagagagagagagagagagagagagagagagagag
63,69,0.01,587.607,gagagagagagagagagagagagagagagagagagagagagagag
63,70,0.01,639.246,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,71,0.01,502.342,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,72,0.01,629.612,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,73,0.01,496.971,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,74,0.01,602.384,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,75,0.01,720.278,gagagagagagagagagagagagagagagagagagagagagagag
63,76,0.01,742.046,gagagagagagagagagagagagagagagagagagagagag
63,77,0.01,321.758,gagagagagagagagagagagagagagagagagagagagag
63,78,0.01,801.122,gagagagagagagagagagagagagagagagagagagag
63,79,0.01,628.233,gagagagagagagagagagagagagagagagagagagagagag
63,80,0.01,410.782,gagagagagagagagagagagagagagagagagagagagagagagag
63,81,0.01,474.644,gagagagagagagagagagagagagagagagagagagagagagagagag
63,82,0.01,771.072,gagagagagagagagagagagagagagagagagagagagagagagag
63,83,0.01,682.794,gagagagagagagagagagagagagagagagagagagagagagagagag
63,84,0.01,500.593,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,85,0.01,641.627,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,86,0.01,590.385,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,87,0.01,639.209,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,88,0.01,495.757,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,89,0.01,622.895,gagagagagagagagagagagagagagagagagagagagagagag
63,90,0.01,519.814,gagagagagagagagagagagagagagagagagagagagagag
63,91,0.01,603.755,gagagagagagagagagagagagagagagagagagagagag
63,92,0.01,607.127,gagagagagagagagagagagagagagagagagagagagag
63,93,0.01,658.681,gagagagagagagagagagagagagagagagagagagagagag
63,94,0.01,513.276,gagagagagagagagagagagagagagagagagagagagagagagagagag
63,95,0.01,780.944,gagagagagagagagagagagagagagagagagagagagagagagagagagag
63,96,0.01,627.877,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,97,0.01,437.02,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,98,0.01,483.304,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
63,99,0.01,772.314,gagagagagagagagagagagagagagagagagagagagagagagag
63,100,0.01,689.865,gagagagagagagagagagagagagagagagagagagagag
63,101,0.01,493.447,gagagagagagagagagagagagagagagagagagagagag
63,102,0.01,648.47,gagagagagagagagagagagagagagagagagagagag
63,103,0.01,588.723,gagagagagagagagagagagagagagagagagagagagag
63,104,0.01,641.693,gagagagagagagagagagagagagagagagagagagagagagag
64,0,0.01,484.563,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,1,0.01,622.356,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,2,0.01,487.7,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,3,0.01,601.514,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,4,0.01,713.937,gagagagagagagagagagagagagagagagagagagagagagagag
64,5,0.01,734.146,gagagagagagagagagagagagagagagagagagagagagagagag
64,6,0.01,506.351,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,7,0.01,756.479,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,8,0.01,627.002,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,9,0.01,429.949,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,10,0.01,479.065,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,11,0.01,776.735,gagagagagagagagagagagagagagagagagagagagagag
64,12,0.01,691.391,gagagagagagagagagagagagagagagagagagagag
64,13,0.01,493.487,gagagagagagagagagagagagagagagagagagagagag
64,14,0.01,646.88,gagagagagagagagagagagagagagagagagagagagag
64,15,0.01,587.893,gagagagagagagagagagagagagagagagagagagagagag
64,16,0.01,626.081,gagagagagagagagagagagagagagagagagagagagagagagagag
64,17,0.01,486.395,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,18,0.01,622.67,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,19,0.01,485.984,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,20,0.01,601.586,gagagagagagagagagagagagagagagagagagagagagagagag
64,21,0.01,722.203,gagagagagagagagagagagagagagagagagagagagagag
64,22,0.01,737.128,gagagagagagagagagagagagagagagagagagagagagagag
64,23,0.01,503.588,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,24,0.01,778.106,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,25,0.01,629.356,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,26,0.01,439.383,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,27,0.01,484.345,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,28,0.01,771.657,gagagagagagagagagagagagagagagagagagagagagagagag
64,29,0.01,689.704,gagagagagagagagagagagagagagagagagagagagag
64,30,0.01,493.351,gagagagagagagagagagagagagagagagagagagag
64,31,0.01,650.425,gagagagagagagagagagagagagagagagagagag
64,32,0.01,589.872,gagagagagagagagagagagagagagagagagagagag
64,33,0.01,642.914,gagagagagagagagagagagagagagagagagagagagagag
64,34,0.01,431.568,gagagagagagagagagagagagagagagagagagagagagagagagagag
64,35,0.01,844.362,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,36,0.01,630.512,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,37,0.01,774.446,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,38,0.01,735.103,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,39,0.01,631.637,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,40,0.01,579.829,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,41,0.01,671.091,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,42,0.01,676.354,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,43,0.01,870.003,gagagagagagagagagagagagagagagagagagagagagagagagag
64,44,0.01,863.03,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,45,0.01,571.69,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,46,0.01,623.467,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,47,0.01,568.645,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,48,0.01,602.227,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,49,0.01,725.508,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,50,0.01,696.281,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,51,0.01,618.256,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,52,0.01,555.209,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,53,0.01,478.645,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,54,0.01,561.648,gagagagagagagagagagagagagagagagagagagagagagagag
64,55,0.01,815.079,gagagagagagagagagagagagagagagagagagagagag
64,56,0.01,632.179,gagagagagagagagagagagagagagagagagagagagagagagag
64,57,0.01,484.507,gagagagagagagagagagagagagagagagagagagagagagagagagagag
64,58,0.01,603.756,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,59,0.01,716.138,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,60,0.01,712.648,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,61,0.01,525.415,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,62,0.01,514.857,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,63,0.01,419.208,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
64,64,0.01,472.628,gagagagagagagagagagagagagagagagagagagagag
64,65,0.01,810.894,gagagagagagagagagagagagagagag
64,66,0.01,717.269,gagagagagagagagagagagagagag
